uri,title,popularity,base_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,n_artists,n_genres,followers_0,followers_1,followers_2,followers_3,followers_4,followers_5,followers_6
1OTvWduKQV0MQd2gnGM9He,With Me,65,74,0.167,0.851,4,-4.039,1,0.0421,0.0127,0,0.172,0.11,175.426,291360,3,1,1,0,3279027,0,0,0,0,0
1OjmlSFuzYflWjSMTCyTJv,Like It's Christmas,87,83,0.725,0.571,1,-6.007,1,0.102,0.0183,0,0.0519,0.61,146.035,200880,4,1,1,0,0,0,0,0,5867939,0
1Oou7m2VuxCDSOdqsu07TU,Vertigini,64,68.5,0.579,0.774,5,-6.34,0,0.164,0.164,0,0.131,0.476,133.722,203040,4,2,1,0,0,1268368,0,0,0,0
1Ov37jtRQ2YNAe8HzfczkL,Wildest Dreams (Taylor's Version),87,100,0.583,0.67,8,-7.289,1,0.0646,0.0374,0.0001,0.126,0.498,140.061,220433,4,1,1,0,0,0,0,0,47362363,0
1OxL1FWSEd7QmJoWLRP2NO,On My Mind (Jorja Smith X Preditah),70,66.5,0.71,0.662,10,-5.947,0,0.175,0.42,0,0.0723,0.755,130.037,181510,4,2,2,25439,0,0,0,0,2510217,0
1OxoeaFX5bxE5dPPYFC82B,"Violin Concerto No. 3 in G Major, K. 216: II. Adagio",0,36.75,0.161,0.0553,2,-23.022,1,0.051,0.959,0.595,0.0808,0.173,178.023,461067,3,4,1,4391069,0,0,0,0,0,0
1P01KO7SLxbeouvbwMEroA,NUOVO RANGE (feat. Sfera Ebbasta & Junior K) - MTV Unplugged,50,73,0.678,0.605,6,-6.792,1,0.0353,0.788,0,0.288,0.811,82.541,188347,4,3,2,244,0,4602336,0,0,0,0
1P1vtfVHyYTYhVX1is7qcT,Stupendo fino a qui,50,64,0.517,0.783,7,-3.342,1,0.0651,0.454,0,0.0991,0.192,112.393,228467,4,1,1,0,0,0,0,1260522,0,0
1P6TlFb8EVH2nCX3luVpZW,Scooby Doo,67,73,0.74,0.743,6,-4.166,1,0.137,0.0477,0,0.0925,0.773,135.071,179125,4,1,1,0,0,0,0,655002,0,0
1PPl6Ik4LZLifkmxASaDFx,In My Mind,59,72.5,0.689,0.762,6,-5.067,1,0.154,0.256,9.13E-06,0.188,0.127,125.887,183575,4,2,2,0,0,0,234665,607396,0,0
1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger,80,83,0.629,0.696,1,-5.572,0,0.348,0.0195,0,0.0554,0.623,93.034,207627,4,2,2,16004182,0,0,0,0,901021,0
1PWOkqMORYdGa0OEh2GaXM,Notti In Bianco,73,79,0.599,0.79,6,-3.242,1,0.0422,0.359,0,0.105,0.693,75.004,176400,4,1,1,0,0,0,0,471375,0,0
1PmoesTamml0fTaUiTxxe5,Go Go Jack,68,59,0.615,0.746,8,-7.032,0,0.401,0.0227,3.11E-06,0.066,0.841,141.418,177465,4,2,2,0,0,53928,0,7834,0,0
1PrhLNQ9hxEGLqDbmgA9hw,Quando Non Ero Nessuno,44,69,0.55,0.794,6,-6.794,0,0.0396,0.219,1.36E-06,0.182,0.129,108.144,200863,4,1,1,0,0,552430,0,0,0,0
1PvRS9rd0do90IfbIw1ZlK,ora o mai più,51,48,0.653,0.419,4,-7.914,1,0.0333,0.264,0,0.103,0.0995,129.987,197538,4,2,2,24876,0,67717,0,0,0,0
1Q5H23T2n1kVFzL6mMGFKR,Queen Cleopatra,35,31,0.747,0.666,1,-6.34,1,0.0844,0.239,1.25E-06,0.0716,0.499,100.005,145200,4,1,1,70,0,0,0,0,0,0
1QFh8OH1e78dGd3VyJZCAC,Boys Don't Cry,77,77,0.462,0.836,11,-5.766,0,0.0621,0.00517,0,0.18,0.671,168.766,155973,4,1,1,0,3498981,0,0,0,0,0
1QHU5uARh1N39MubYJX4bv,Head & Heart,0,78.5,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14E-05,0.0489,0.905,122.953,166028,4,2,2,0,0,0,239670,0,262152,0
1QHfuEyKqH35Qf7iJIl0Wd,Zombie,60,77,0.72,0.676,3,-6.207,0,0.0367,0.0155,0,0.128,0.481,110.044,244333,4,1,1,0,0,3264333,0,0,0,0
1QIsVlaCz3U5GfsEJE9O8L,Quiet Storm,67,62,0.613,0.526,7,-9.243,0,0.031,0.669,0.933,0.168,0.108,154.082,124675,4,1,1,3584,0,0,0,0,0,0
1QL7nSDZCwZMnbisV4KOXt,t r a n s p a r e n t s o u l feat. Travis Barker,79,81,0.39,0.83,11,-5.201,0,0.0563,0.0021,0,0.156,0.191,90.021,168030,4,2,2,357247,0,0,0,0,1901731,0
1QLZKzC2pjP4ySf4ALrNhm,Christmas Without You,84,86,0.654,0.596,1,-4.68,1,0.0458,0.424,0,0.11,0.382,118.078,169245,4,1,1,0,0,0,0,0,4674665,0
1QNqrsNQ1JVLEwncov3lEY,True Love (feat. Lily Allen),75,78.5,0.457,0.823,9,-4.76,1,0.311,0.00144,0,0.108,0.578,192.205,230733,4,2,1,0,0,0,0,0,12386830,0
1QV6tiMFM6fSOKOGLMHYYg,Poker Face,80,88,0.851,0.806,4,-4.62,1,0.0787,0.118,1.64E-06,0.121,0.787,118.999,237200,4,1,1,0,0,0,0,0,20502345,0
1QVqLmXOlJlzGTrmDbJZuH,J,5,24,0.467,0.892,8,-4.365,1,0.32,0.179,0,0.3,0.471,80.414,231158,4,2,2,69,0,0,0,0,76867,0
1QaOGWzjEOhDHVAvgig22X,Kiss Me It's Christmas (feat. Ne-Yo),72,80,0.47,0.569,2,-5.845,1,0.0319,0.232,0,0.274,0.663,106.9,215059,4,2,1,0,0,0,0,0,6727480,0
1Qrk36Fc4VpjeSQEafoW66,The Scientist - Live,38,42,0.494,0.394,5,-11.017,1,0.0311,0.157,0,0.123,0.353,146.476,121980,4,1,1,4521,0,0,0,0,0,0
1QsjVAcb8YvfoIW1HuClo1,Ti compro l'estate,53,39,0.621,0.695,7,-8.723,1,0.248,0.306,0,0.14,0.659,87.263,175543,4,1,1,406,0,0,0,0,0,0
1QyPgYXy69M7ztavIKG9j9,I Like That,0,78,0.665,0.692,6,-5.431,0,0.112,0.172,0,0.191,0.68,74.474,158084,4,1,1,0,0,0,0,0,4736229,0
1R3g3vNgTuXpnfDw41vJmZ,"Serenade in G, K.525 ""Eine kleine Nachtmusik"": 1. Allegro - Excerpt",10,51,0.465,0.1,7,-21.083,1,0.0485,0.945,0.866,0.094,0.24,139.309,117080,4,3,1,4391069,0,0,0,0,0,0
1RDpED0JiovLloxoQfECJx,Stare male,54,68,0.655,0.488,0,-7.425,1,0.0856,0.355,0,0.104,0.452,77.015,147992,4,1,1,0,0,0,0,257510,0,0
1RMDXedcRno6rDBCbNHDJf,Santa Claus Is Coming to Town,85,93,0.594,0.389,10,-7.109,1,0.0517,0.785,0,0.0313,0.396,122.331,171093,4,1,1,0,4944547,0,0,0,0,0
1RfQm0T2ecgBhgZ6DG4nQJ,Qualcuno che si esplode,41,41,0.639,0.592,9,-7.691,0,0.0497,0.0664,0.000846,0.384,0.685,138.061,169925,4,1,1,0,0,0,0,17609,0,0
1Ri9P0ZPrqr6h0REDRdJBd,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),84,86,0.648,0.938,1,-3.298,1,0.115,0.0339,1.28E-06,0.0564,0.849,78.496,200467,4,3,1,0,0,0,0,0,73920087,0
1RidHM9BC4M8DpfSQ6YLJh,Up (feat. Demi Lovato),76,78,0.692,0.831,9,-5.389,1,0.034,0.0146,0,0.103,0.676,114.972,224294,4,2,1,0,0,0,0,0,21317328,0
1RouRzlg8OKFeqc6LvdxmB,Felices los 4,76,90,0.766,0.756,5,-5.861,1,0.132,0.213,0,0.349,0.716,94.027,230000,4,1,1,0,0,0,0,0,0,28941688
1RxpVID4YsFqB23mz4geUn,Una vita da mediano,51,63,0.493,0.634,7,-4.2,1,0.0277,0.354,0,0.0884,0.302,146.169,235013,4,1,1,0,0,0,0,1131619,0,0
1S5sRKrKpAOqXv8VnR32m3,"Études, Op. 25: No. 1 in A Flat Major",9,72,0.218,0.024,8,-30.009,1,0.0356,0.985,0.903,0.0817,0.0391,72.282,171598,4,2,1,2627206,0,0,0,0,0,0
1S6Vb1wFkc4OgPRcadboqD,I Don't Wanna Grow Up,1,83,0.597,0.663,11,-6.745,1,0.0368,0.505,0.00213,0.11,0.448,93.952,248558,4,1,1,0,0,0,0,0,6933696,0
1SC5rEoYDGUK4NfG82494W,MONTERO (Call Me By Your Name),91,91,0.593,0.503,8,-6.725,0,0.22,0.293,0,0.405,0.71,178.781,137704,4,1,1,0,0,8603782,0,0,0,0
1SKPmfSYaPsETbRHaiA18G,Somewhere Only We Know,80,73,0.448,0.665,9,-4.203,1,0.026,0.06,2.55E-05,0.0828,0.304,172.004,237147,4,1,1,0,2394168,0,0,0,0,0
1SN1vSPsr4V4tIUTR3s8YW,Fast Car,75,71.5,0.672,0.578,9,-6.621,1,0.0569,0.469,0,0.312,0.548,113.945,212424,4,2,2,9037,0,0,3439846,0,0,0
1SOClUWhOi8vHZYMz3GluK,Infinity,93,80,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29E-05,0.304,0.494,121.963,237720,4,1,1,0,725064,0,0,0,0,0
1SPbN6ppUSIcOTZAO2HoCf,Quando tu mi baci,55,55,0.607,0.535,2,-9.34,1,0.044,0.49,0,0.103,0.259,129.964,198462,4,2,2,790,0,47450,0,0,0,0
1SV1fxF65n9NhRHp3KlBuu,Wonderful Christmastime - Edited Version / Remastered 2011,93,81,0.774,0.511,11,-8.914,1,0.0319,0.322,0,0.0672,0.771,94.736,227653,4,1,1,0,3812806,0,0,0,0,0
1SWVDBtw6h3tm9OehOkDhv,What's The Difference,75,81.66666667,0.772,0.821,11,-0.14,0,0.25,0.223,0,0.148,0.77,91.921,244200,4,3,1,0,0,50789465,0,0,0,0
1SZllJ6zhyNCzKzYX6qNEN,We Wish You A Merry Christmas,59,76,0.425,0.733,7,-5.834,1,0.0794,0.116,0,0.0923,0.732,142.95,122099,3,1,1,0,0,0,0,0,4908999,0
1SaZa61ZCrlin08VOzj5Ma,Marymango (feat. tha Supreme),56,71,0.477,0.755,10,-5.781,0,0.163,0.0351,0,0.1,0.586,81.283,204984,4,2,1,0,0,2786536,0,0,0,0
1SgdUjvppHnIp6L7DZSnwc,She Wolf (Falling to Pieces) [feat. Sia],69,90.5,0.492,0.857,7,-2.634,1,0.0655,0.0841,7.82E-06,0.344,0.393,129.973,222500,4,2,1,0,0,0,0,0,23636789,0
1SkWp8DnZmOu0tIY8Znbc3,"Mazurkas, Op. 24: No. 1 in G Minor. Lento",2,62,0.289,0.0676,7,-21.766,0,0.0383,0.995,0.865,0.108,0.11,86.808,154453,4,2,1,2627206,0,0,0,0,0,0
1T2cKux6DrQtKvcuMUR33U,Q,30,37,0.617,0.696,9,-6.41,0,0.225,0.704,0,0.294,0.775,86.835,193734,4,1,1,0,0,24943,0,0,0,0
1TF46flanaXbCdebxn1VqQ,Extendo (feat. Paky),59,67,0.835,0.718,8,-6.101,1,0.321,0.133,0,0.127,0.655,135.978,163413,4,2,1,0,0,202555,0,0,0,0
1THEtJ2HaNa5te7uIZiJwi,Deri Kur,55,61,0.802,0.581,4,-7.218,0,0.0541,0.287,0,0.241,0.925,137.036,147153,4,1,1,0,0,74364,0,0,0,0
1TLjGV9ExF3rhzfPJKTYeZ,N,15,21.66666667,0.591,0.762,6,-6.544,0,0.036,7.79E-05,0.213,0.0551,0.246,122.002,383607,4,3,2,238,0,0,0,0,49487,0
1TQXIltqoZ5XXyfCbAeSQQ,Dancing With Your Ghost,82,76,0.629,0.328,11,-8.284,1,0.029,0.768,2.50E-05,0.103,0.389,74.953,197732,4,1,1,0,0,0,0,0,1011015,0
1TUAnO9lhKKySN8WT3vvHY,Vendetta,51,57,0.72,0.843,6,-5.707,0,0.232,0.239,0,0.111,0.682,80.053,171396,4,1,1,0,0,63313,0,0,0,0
1TaSkLG2bXx84YuKmJvncw,Ipernova,60,62,0.547,0.638,1,-8.318,1,0.0491,0.195,0,0.107,0.569,100.655,177867,4,1,1,0,0,0,0,745998,0,0
1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - Remastered,84,72.66666667,0.692,0.711,0,-7.498,0,0.0317,0.225,0,0.12,0.875,125.135,216933,4,3,1,0,1435304,0,0,0,0,0
1TjxWjXvfaIYvH6wcP9srY,Of Course We Ghetto Flowers,0,87.33333333,0.81,0.57,1,-5.604,1,0.318,0.2,0,0.111,0.337,136.944,261982,4,3,2,12614983,0,5803107,0,0,0,0
1TrjxEcRPHvaLF3saKCSs4,Drippin' in Milano,70,59,0.841,0.772,6,-3.825,0,0.199,0.0964,0,0.136,0.496,93.032,159989,4,1,1,0,0,69122,0,0,0,0
1Trzw1sbN4cBVe0uBAeuP8,"Romance for Violin and Orchestra in G Major, Op. 40",0,40.25,0.22,0.123,7,-16.081,1,0.0404,0.945,0.738,0.0815,0.156,99.946,488200,4,4,1,4235999,0,0,0,0,0,0
1U4dpTSsugnH510JzzCykV,IO,75,82,0.733,0.595,9,-7.17,1,0.04,0.408,0,0.269,0.309,120.005,195560,4,1,1,0,0,1518528,0,0,0,0
1UXxn0MttiWXj0GyDgckFw,Vittoria,48,73,0.506,0.517,7,-10.741,0,0.195,0.484,0,0.133,0.181,99.682,176400,4,1,1,0,0,681426,0,0,0,0
1UZbZrPjCFs7izXTBAXFUF,Glory Days (feat. Bresh),53,61.66666667,0.462,0.847,5,-5.264,1,0.118,0.0598,0,0.363,0.582,106.958,160931,5,3,1,0,0,76656,0,0,0,0
1Ud6moTC0KyXMq1Oxfien0,Sympathy For The Devil - 50th Anniversary Edition,76,82,0.702,0.668,9,-9.237,1,0.214,0.518,0,0.0588,0.561,116.063,378147,4,1,1,0,11195069,0,0,0,0,0
1UlCM7ie7zRdZmeslVqFVe,"Flute Quartet No. 4 In A, K.298: 2. Menuetto - Trio",7,48,0.469,0.0804,2,-20.222,1,0.051,0.983,0.94,0.155,0.454,110.23,136000,4,3,1,4391069,0,0,0,0,0,0
1UpP7aPDapP71MYrTQ8yTU,Cos'è l'amore (feat. Franco Califano),50,59.75,0.544,0.678,0,-7.342,1,0.0602,0.033,2.87E-06,0.171,0.293,129.956,209259,4,4,2,0,0,255432,0,57391,0,0
1V0qqWBbIWt8hlAjxTZedR,What Christmas Means To Me,86,82,0.521,0.699,0,-6.961,1,0.0338,0.0981,0,0.1,0.802,83.529,148147,4,1,1,0,0,0,0,0,5415652,0
1V5FvNWi4MPE6Ch2IX4i9x,Ultimo,50,65,0.735,0.913,7,-3.421,0,0.184,0.0166,0,0.117,0.664,127.942,215280,4,1,1,0,0,0,0,274606,0,0
1V7bZ9gEIwFQpm8yGxRHNA,If You Really Love Me (How Will I Know),80,76.33333333,0.692,0.883,7,-4.698,1,0.0582,0.0512,0,0.228,0.614,122.984,184390,4,3,2,662777,0,0,0,0,23636789,0
1V7hvLe3fpZTMoqKLkBDgW,scuol4,56,73,0.696,0.7,2,-5.573,1,0.0663,0.143,0,0.0431,0.771,136.207,169589,4,1,1,0,0,1531151,0,0,0,0
1VLtjHwRWOVJiE5Py7JxoQ,Martin & Gina,86,92,0.832,0.534,1,-7.813,0,0.253,0.345,0,0.165,0.116,93.924,132833,4,1,1,6276458,0,0,0,0,0,0
1VNARx6Sm6ZYAsDMCGiU1B,LUNEDI',60,77,0.571,0.762,10,-8.225,1,0.46,0.425,7.55E-06,0.114,0.467,124.382,205267,4,1,1,0,0,2134380,0,0,0,0
1VOi03r3FelbsYHJXFjphg,QUELLI CHE NON PENSANO - Il cervello (feat. Coez),58,77.5,0.623,0.684,11,-4.832,0,0.294,0.211,0,0.354,0.46,177.99,190187,4,2,1,0,0,1770059,0,0,0,0
1VSuFS7PahCN3SWbOcQ98m,forget me too (feat. Halsey),79,86,0.654,0.875,1,-4.845,1,0.0744,0.000417,0.0086,0.194,0.522,99.975,171621,4,2,2,0,0,4243896,0,0,16739111,0
1VWLbJ9BqRvbbOvg79XEUN,"Violin Concerto No. 5 in A Major, K. 219 ""Turkish Concerto"": II. Adagio",0,40,0.215,0.0556,4,-22.373,1,0.0461,0.94,0.786,0.0969,0.134,101.91,637000,4,4,1,4391069,0,0,0,0,0,0
1VWiWHgwn6kUfPMpU5uWSR,DESERT EAGLE (feat. Guè & Sacky),58,68.66666667,0.713,0.844,6,-4.261,0,0.0629,0.0332,0,0.0789,0.842,139.995,168640,4,3,1,0,0,1778304,0,0,0,0
1VlZuVP4u0ZW04HSetuto8,Kairo Keyz x Fumez The Engineer - Plugged In,39,59,0.866,0.772,7,-6.895,1,0.393,0.542,0,0.389,0.799,144.055,193333,4,2,1,273989,0,0,0,0,0,0
1VqKKNnPOOHOrf4Do661L2,In the End,1,87,0.555,0.844,3,-6.567,0,0.0553,0.00818,0,0.0895,0.464,105.193,216800,4,1,1,0,20780804,0,0,0,0,0
1VuAamHM7P3VQQEXYGG3Uu,Joy To The World,87,85,0.553,0.337,10,-10.334,1,0.03,0.818,0,0.113,0.662,101.918,84987,4,1,1,0,1738064,0,0,0,0,0
1VuTA4nj5syY3nnRFzivEK,No Idea,0,85,0.652,0.631,6,-5.718,0,0.0893,0.524,0.000579,0.165,0.35,127.998,154424,4,1,1,1916155,0,0,0,0,0,0
1VueRuN0qtJn6blmQsaJzX,V,26,48,0.521,0.946,7,-3.401,1,0.0695,0.0137,0,0.263,0.732,100.035,229453,4,1,1,75664,0,0,0,0,0,0
1VzsteEvoCUg79vORJWnnA,L'urdemo vase,60,72,0.485,0.566,9,-7.488,0,0.272,0.758,0,0.357,0.245,145.102,188216,4,1,1,0,0,1249093,0,0,0,0
1W8rih2s29yUn8Xtd6dkz3,Diamante - Remastered 2017,38,38,0.632,0.592,5,-6.336,1,0.0275,0.353,0.00131,0.0887,0.445,111.027,345293,4,3,2,23,0,0,0,710976,0,0
1WFgrwAuPkg3FkqTr3jOxg,Botte,54,63.33333333,0.863,0.505,1,-7.122,1,0.237,0.0152,0.000325,0.0796,0.472,144.037,156375,4,3,1,0,0,125987,0,0,0,0
1WG95iYndhwzCo7zpitKG6,Bocciofili (con Fedez e Mistico),49,53.33333333,0.673,0.874,8,-3.967,1,0.0876,0.0561,0,0.0911,0.841,128.041,239253,4,3,3,298,0,72373,0,1719801,0,0
1WH3iquIQXnSPwUzlROT8R,Quiéreme Mientras Se Pueda,70,84,0.793,0.782,4,-3.945,1,0.0582,0.447,0,0.124,0.81,143.86,191945,4,1,1,0,0,0,0,0,8707367,0
1WNVNmlRhWIq4gVDxucmTT,All the Lovers,1,80,0.529,0.544,0,-8.647,1,0.0322,0.0132,1.53E-05,0.11,0.164,121.991,204507,4,1,1,0,1422021,0,0,0,0,0
1WOeWKKfUxx8hlH8RSRjfV,Blue Sky,60,72.5,0.795,0.769,10,-4.948,0,0.0529,0.0435,0,0.114,0.345,130.042,187615,4,2,1,0,0,1814554,0,0,0,0
1WWWfx7SyPJEbLCJKt2mpa,M,34,51,0.384,0.457,0,-11.309,1,0.0296,0.00303,0.0484,0.0866,0.034,100.017,336000,4,1,1,127494,0,0,0,0,0,0
1WbXIpiGBJkCiv3hn40iPB,Sobredosis (feat. Ozuna),77,87,0.759,0.639,4,-8.085,0,0.0511,0.207,0,0.23,0.682,128.01,198332,4,2,1,0,0,0,0,0,30673405,0
1Wbc0N0X1zkFqnKGcj8Quh,Polo nord - C+N Progressive Mix,63,66.33333333,0.645,0.895,6,-4.786,1,0.0347,0.00619,0.00297,0.261,0.174,126.011,249304,4,3,2,77234,0,342441,0,0,0,0
1WedZeiezCmCEOzLwhx0hV,Poblado - Remix,82,80.66666667,0.813,0.809,3,-5.382,0,0.0846,0.102,1.37E-06,0.377,0.646,93.005,393280,4,6,2,14291,0,0,0,0,0,31610457
1Whf2ZaesM1gXlU0z3Fslt,Dilemme (with tha Supreme & Mara Sattei),60,64,0.859,0.54,5,-6.775,0,0.0825,0.0329,0,0.0976,0.554,145.02,231333,4,3,2,0,0,1531151,0,0,152050,0
1WoDc1x28zHmxnPvvM5GLh,La Asesina,67,64,0.81,0.803,3,-3.042,1,0.0349,0.385,0,0.14,0.883,130.049,204733,4,1,1,0,0,0,0,0,1055321,0
1WpAmvXAlHCUqn6Nnp8Op6,Oronero,49,60,0.543,0.506,5,-7.647,1,0.0473,0.251,0,0.0975,0.187,140.062,213347,4,1,1,0,0,0,0,796190,0,0
1XBGTp6OqwYaYhemH3aMKT,E,66,55,0.657,0.736,9,-7.73,0,0.0768,0.0817,0,0.302,0.379,113.96,228827,4,1,1,0,45043,0,0,0,0,0
1XGmzt0PVuFgQYYnV2It7A,Payphone,85,88,0.743,0.752,4,-4.813,1,0.0414,0.0188,0,0.287,0.545,110.015,231173,4,2,2,0,34527078,10318002,0,0,0,0
1XIAIuG1Cq1XY82BdI3qdK,Abusadora,14,82,0.775,0.786,1,-4.59,0,0.0503,0.0419,0.000411,0.0875,0.19,114.993,180387,4,1,1,0,0,0,0,0,0,4931627
1XQSLHs0XR2wdAya1pmaER,Mi Amor (feat. Noizy & Jugglerz),66,61.66666667,0.841,0.841,9,-5.851,0,0.118,0.165,6.94E-05,0.664,0.872,117.949,185403,4,3,2,9699,0,260655,0,0,0,0
1XQvMjA9IiIx1lAiTHSxQi,Spigoli,61,67,0.718,0.703,0,-5.886,0,0.0537,0.145,0,0.104,0.668,132.987,256788,4,3,1,0,0,1531151,0,0,0,0
1XTGyfJeMiZXrZ1W3NolcB,Know Your Enemy,65,75,0.575,0.857,4,-3.961,1,0.155,0.0125,0.00229,0.145,0.623,117.413,294507,4,1,1,0,4627669,0,0,0,0,0
1XXimziG1uhM0eDNCZCrUl,Up,80,86,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166,156945,4,1,1,0,0,0,0,0,18852369,0
1XZTyRzwoBesjkjdGBiDwX,I Love You (feat. CoCo),48,65.5,0.68,0.602,1,-7.55,1,0.0428,0.273,0,0.124,0.539,101.906,171763,4,2,1,0,0,123826,0,0,0,0
1XZp9CsjFdnZuiNzcGYKgP,Io vagabondo (Che non sono altro),54,52,0.593,0.422,0,-10.789,1,0.0274,0.21,0.0515,0.119,0.315,130.18,233373,4,1,1,0,0,0,0,148617,0,0
1Xi84slp6FryDSCbzq4UCD,Arcade,84,75,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,183624,3,1,1,0,0,0,0,0,369860,0
1XiF40UZiMZstIl37DdRaC,Netflix,52,70,0.713,0.716,10,-6.448,0,0.263,0.146,0,0.105,0.577,192.175,153827,4,1,1,0,0,712487,0,0,0,0
1Xm2e1vDwOMeJJioWuG1s7,Soldi in Nero - feat. Sfera Ebbasta,61,75,0.748,0.662,6,-4.832,0,0.285,0.149,0,0.17,0.346,157.918,183797,4,2,1,0,0,4602336,0,0,0,0
1Xnn1TPyr5h0hpRAT4B4EA,Bellaquita - Remix,71,85.5,0.795,0.715,1,-3.582,1,0.0838,0.141,2.12E-06,0.179,0.758,165.941,304733,4,6,2,0,0,0,0,0,11022538,11746195
1XyL3J7eTTKnxRZAM3LqIT,Beggin (original version),75,67,0.715,0.8,4,-5.144,0,0.057,0.0271,0,0.0648,0.445,129.023,216147,4,1,1,0,0,403784,0,0,0,0
1Y9VIoXKCg2yWFfkBrq3Xl,"The Messiah, HWV 56, Pt. 1: No. 18, Rejoice Greatly, O Daughter of Zion (Soprano)",0,49,0.413,0.0924,9,-24.017,1,0.0414,0.881,0.000547,0.184,0.419,114.49,253333,4,4,1,705870,0,0,0,0,0,0
1YBWmEQXBi3kiPh79ajpIO,Big Gangsta,0,80,0.879,0.574,10,-5.602,0,0.391,0.519,8.76E-06,0.144,0.346,144.911,243463,4,1,1,0,0,4688973,0,0,0,0
1YC0k7sMlWhvOvVGsXNROq,"33 Piano Variations In C, Op. 120 On A Waltz By Anton Diabelli: Variation XXIV: Fughetta (Andante)",16,61.5,0.43,0.00908,0,-36.64,1,0.0563,0.996,0.941,0.0656,0.375,129.02,194507,4,2,1,4235999,0,0,0,0,0,0
1YDebgap5OFwXEBG18NJvy,Red Light Green Light,80,90,0.933,0.656,2,-5.85,1,0.322,0.129,0,0.161,0.934,119.987,159083,4,1,1,0,0,8787956,0,0,0,0
1YHeCzS5L9xs76eOpAS6WU,Titans,67,83.5,0.723,0.86,7,-4.892,1,0.0463,0.101,0.000202,0.143,0.574,93.985,199169,4,4,2,0,0,0,6254721,0,21901445,0
1YKssXgBNFx8OzauqSZLAL,Buio Pesto,45,50.5,0.431,0.572,6,-7.926,1,0.288,0.107,0,0.145,0.269,159.317,222630,4,2,2,4449,0,13901,0,0,0,0
1YLn6clfW77wgDXgcvXFTS,Never Worn White,7,88,0.547,0.353,11,-7.275,0,0.0304,0.71,0,0.105,0.357,138.028,225039,4,1,1,0,0,0,0,0,20221146,0
1YZTz3Houl9bKlYZSUFK1W,Trap Emo Rmx (feat. Achille Lauro),49,70,0.698,0.398,0,-9.101,0,0.0452,0.144,0,0.127,0.164,111.033,142306,4,2,1,0,0,1814554,0,0,0,0
1Yi51jBv2DX0R4rCQHh1Zp,Sbatti,54,70,0.591,0.72,3,-3.418,1,0.031,0.0569,0,0.241,0.587,75.984,197293,4,1,1,0,0,0,0,572724,0,0
1Yk0cQdMLx5RzzFTYwmuld,Hello,80,96,0.578,0.43,5,-6.134,0,0.0305,0.33,0,0.0854,0.288,78.991,295502,4,1,1,0,0,0,0,0,32617041,0
1YlWaGzEEeibWmn2afjoXp,Everytime I Cry,0,86,0.727,0.832,9,-4.327,0,0.0366,0.181,0,0.0615,0.213,127.035,177856,4,1,1,0,0,0,0,0,4674665,0
1Yv2Ikb81V9SMOrmk5hxCL,Lento,58,55,0.641,0.586,2,-6.375,1,0.0369,0.299,0,0.189,0.485,82.055,168381,3,1,1,0,0,8081,0,0,0,0
1YvhcTM8aIRTg03AavA2HJ,SLATT (feat. Capo Plaza),68,72.5,0.778,0.488,1,-5.361,1,0.0489,0.0719,0,0.0935,0.457,133.052,217444,4,2,1,0,0,3100308,0,0,0,0
1Yxy7Yac4Z98efweJX3qrZ,Talk Dirty,1,84,0.751,0.653,6,-7.321,1,0.242,0.0348,0,0.307,0.757,100.245,177685,4,2,2,0,0,6818173,0,0,10542848,0
1YzYHWiYz62ACkRHHxhDVC,BHMG,55,80,0.842,0.659,4,-4.721,0,0.261,0.174,0,0.254,0.608,132.996,161067,4,1,1,0,0,4602336,0,0,0,0
1Z4IqxukC6Yuer0nK7rC2R,Te Quiero,68,64,0.536,0.598,1,-9.608,1,0.0424,0.00314,0,0.319,0.465,83.954,199110,4,1,1,0,0,0,0,0,0,206794
1Z8TPHiKeCUyClxV6WTTIf,0X1=LOVESONG (I Know I Love You) feat. Seori,81,81,0.584,0.836,0,-4.925,1,0.079,0.0558,0,0.0663,0.484,104.973,202204,4,1,1,5265446,0,0,0,0,0,0
1Z8ZauoStp04lwQ9qi9xbo,"Gelobet seist du, Jesu Christ, BWV 723",7,62.5,0.156,0.32,7,-12.794,1,0.0343,0.578,0.876,0.143,0.344,67.981,129000,5,2,1,3482906,0,0,0,0,0,0
1ZAyjvIk9YiD76yYy0TEG6,Plug Walk,77,76,0.876,0.519,11,-6.531,1,0.143,0.202,0,0.108,0.158,94.981,175230,4,1,1,0,0,2744808,0,0,0,0
1ZCzbEj3F8SqqtKSupWaBo,GANG! - prod. Strage,50,63.33333333,0.771,0.957,1,-5.162,1,0.16,0.0375,0,0.262,0.52,125.053,162819,4,3,1,0,0,2134380,0,0,0,0
